NUM,MAKER_NM,FOOD_NM_KR,FOOD_CAT1_NM,SERVING_SIZE,NUTRI_AMOUNT_SERVING,Z10500,AMT_NUM1,AMT_NUM2,AMT_NUM3,AMT_NUM4,AMT_NUM5,AMT_NUM6,AMT_NUM7,AMT_NUM8,AMT_NUM9,AMT_NUM10,AMT_NUM11,AMT_NUM12,AMT_NUM13,AMT_NUM14,AMT_NUM15,AMT_NUM16,AMT_NUM17,AMT_NUM18,AMT_NUM19,AMT_NUM20,AMT_NUM21,AMT_NUM22,AMT_NUM23,AMT_NUM24,AMT_NUM25,AMT_NUM26,AMT_NUM27,AMT_NUM28,AMT_NUM29,AMT_NUM30,AMT_NUM31,AMT_NUM32,AMT_NUM33,AMT_NUM34,AMT_NUM35,AMT_NUM36,AMT_NUM37,AMT_NUM38,AMT_NUM39,AMT_NUM40,AMT_NUM41,AMT_NUM42,AMT_NUM43,AMT_NUM44,AMT_NUM45,AMT_NUM46,AMT_NUM47,AMT_NUM48,AMT_NUM49,AMT_NUM50,AMT_NUM51,AMT_NUM52,AMT_NUM53,AMT_NUM54,AMT_NUM55,AMT_NUM56,AMT_NUM57,AMT_NUM58,AMT_NUM59,AMT_NUM60,AMT_NUM61,AMT_NUM62,AMT_NUM63,AMT_NUM64,AMT_NUM65,AMT_NUM66,AMT_NUM67,AMT_NUM68,AMT_NUM69,AMT_NUM70,AMT_NUM71,AMT_NUM72,AMT_NUM73,AMT_NUM74,AMT_NUM75,AMT_NUM76,AMT_NUM77,AMT_NUM78,AMT_NUM79,AMT_NUM80,AMT_NUM81,AMT_NUM82,AMT_NUM83,AMT_NUM84,AMT_NUM85,AMT_NUM86,AMT_NUM87,AMT_NUM88,AMT_NUM89,AMT_NUM90,AMT_NUM91,AMT_NUM92,AMT_NUM93,AMT_NUM94,AMT_NUM95,AMT_NUM96,AMT_NUM97,AMT_NUM98,AMT_NUM99,AMT_NUM100,AMT_NUM101,AMT_NUM102,AMT_NUM103,AMT_NUM104,AMT_NUM105,AMT_NUM106,AMT_NUM107,AMT_NUM108,AMT_NUM109,AMT_NUM110,AMT_NUM111,AMT_NUM112,AMT_NUM113,AMT_NUM114,AMT_NUM115,AMT_NUM116,AMT_NUM117,AMT_NUM118,AMT_NUM119,AMT_NUM120,AMT_NUM121,AMT_NUM122,AMT_NUM123,AMT_NUM124,AMT_NUM125,AMT_NUM126,AMT_NUM127,AMT_NUM128,AMT_NUM129,AMT_NUM130,AMT_NUM131,AMT_NUM132,AMT_NUM133,AMT_NUM134,AMT_NUM135,AMT_NUM136,AMT_NUM137,AMT_NUM138,AMT_NUM139,AMT_NUM140,AMT_NUM141,AMT_NUM142,AMT_NUM143,AMT_NUM144,AMT_NUM145,AMT_NUM146,AMT_NUM147,AMT_NUM148,AMT_NUM149,AMT_NUM150,AMT_NUM151,AMT_NUM152,AMT_NUM153,AMT_NUM154,AMT_NUM155,AMT_NUM156,AMT_NUM157
93322,농업회사법인(주)원광,145에너지 제로,음료류,100g,150ml,20.00g,31.00,,3.90,0.25,,13.30,0.10,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93380,㈜가배온,댄싱컵 제로슈가 유자파우더(라임향),음료류,100g,150ml,"1,000.000g",23.00,,0.61,0.05,,4.85,0.94,,,,,,4.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93510,(주)희창유업 제2공장,제로설탕 카페시럽,음료류,100g,150ml,"1,500.000mL",0.00,,0.00,0.00,,21.00,0.00,,,,,,5.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93641,(주)티마드,리치스 제로 아이스티 피치,음료류,100g,150ml,600.000g,21.00,,0.00,0.00,,97.33,0.00,,,,,,167.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93728,주식회사스위트컵,제로 문경 오미자 아이스티,음료류,100g,150ml,500.000g,34.00,,0.00,0.00,,10.00,0.00,,,,,,100.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93729,주식회사스위트컵,제로 오미자 아이스티,음료류,100g,150ml,500.000g,34.00,,0.00,0.00,,10.00,0.00,,,,,,100.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93730,주식회사새롬웰푸드,제로베이스 레몬,음료류,100g,150ml,"1,000.000g",7.00,,0.00,0.00,,55.00,0.00,,,,,,20.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93731,주식회사새롬웰푸드,제로베이스 자몽,음료류,100g,150ml,"1,000.000g",5.00,,0.00,0.00,,55.00,1.00,,,,,,20.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93732,주식회사새롬웰푸드,제로베이스 청포도,음료류,100g,150ml,"1,000.000g",9.00,,0.00,0.00,,55.00,2.00,,,,,,20.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93733,주식회사상상바이오,제로풍 ZERO-PUNG,음료류,100g,150ml,18.00g,389.000,,1.20,1.50,,92.70,3.90,,,,,,74.00,,,,,,,,,,0.00,1.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94037,드림바이오 주식회사,제로 티베이스 납작복숭아,음료류,100g,150ml,"1,200.000g",7.00,,0.16,0.01,,36.98,0.49,,,,,,112.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94038,드림바이오 주식회사,제로 티베이스 납작복숭아 망고향,음료류,100g,150ml,"1,200.000g",9.00,,0.13,0.01,,37.49,0.46,,,,,,84.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94329,주식회사서울팩토리,제로 티베이스 납작복숭아 망고향,음료류,100g,150ml,"1,200.000g",9.00,,0.13,0.01,,38.00,0.46,,,,,,84.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94039,드림바이오 주식회사,제로 티베이스 캐모마일 사과향,음료류,100g,150ml,"1,200.000g",5.00,,0.09,0.01,,40.01,0.24,,,,,,64.00,,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94330,주식회사서울팩토리,제로 티베이스 캐모마일 사과향,음료류,100g,150ml,"1,800.000g",5.00,,0.09,0.01,,40.01,0.24,,,,,,64.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94040,차전에프앤비(주),제로슈거보성녹차베이스,음료류,100mL,150ml,"1,000.000mL",15.00,,0.60,0.00,,3.00,0.00,,,,,,15.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94076,㈜가배온,타코 제로슈가 유자 파우더,음료류,100g,150ml,"1,000.000g",21.00,,0.75,0.05,,98.10,0.00,,,,,,0.00,,,,,,,,,,0.00,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94172,코카콜라음료(주),닥터 페퍼 제로 시럽,음료류,100mL,150ml,"10,000.000mL",0.00,,0.00,0.00,,0.00,0.00,,,,,,49.00,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94223,(주)한미양행 선유공장,모닝컴스 제로슈거 애사비,음료류,100g,150ml,247.000g,10.00,,0.00,0.08,,2.25,0.00,,,,,,1.00,,,,,,,,,,0.00,0.07,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97065,(주)함소아제약 익산공장,닥터케어 당코치 제로,특수의료용도식품,100mL,,200.000mL,50.00,,6.00,1.00,,5.00,0.00,,40.00,0.50,7.00,35.00,110.000,,,,,0.08,0.09,0.42,17.50,0.75,2.50,0.50,0.00,,,1.90,0.10,0.15,17.00,,0.35,,,1.25,,,,,,,,,,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,11.50,0.20,1.50,,4.00,0.50,23.00,9.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97086,㈜서울에프엔비,닥터케어 당코치 제로,특수의료용도식품,100mL,,200.000mL,50.00,,6.00,1.05,,5.00,0.00,,40.00,0.50,16.00,35.00,120.000,35.00,,,,0.08,0.09,0.42,17.50,0.75,2.50,0.50,0.00,,,1.90,0.10,0.15,,,0.35,,,1.25,,,,,,,,,,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,11.50,0.20,1.50,,4.00,0.50,62.50,9.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97066,(주)함소아제약 익산공장,닥터케어 당코치 제로 알파,특수의료용도식품,100mL,,200.000mL,50.00,,6.00,1.00,,5.00,0.00,2.00,40.00,0.50,16.00,35.00,110.000,,,,,0.08,0.09,0.42,17.50,0.75,0.97,0.50,0.00,,,1.90,0.10,0.15,10.00,,0.35,,,1.25,,,,,,,,,,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,23.00,0.20,1.50,,4.00,0.50,62.50,9.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97075,(주)함소아제약 익산공장,닥터케어 당코치 제로 검은콩,특수의료용도식품,100g,,200.000mL,50.00,,6.00,1.00,,5.00,0.00,,18.00,0.50,16.00,30.00,120.000,35.00,,,,0.08,0.09,0.42,17.50,0.75,2.00,0.50,0.00,,,1.90,0.10,0.15,10.00,,0.35,,,1.25,,,,,,,,,,,,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,11.50,0.20,1.50,,4.00,0.50,62.50,9.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97956,(주)광진기업,바이오청국장 제로푸딩 초코앤바나나,장류,100g,25g,120.000g,119.000,,7.50,1.50,,20.83,5.00,,,,,,512.000,,,,,,,,,,0.00,0.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98251,농업회사법인(주)이삭뜰,참치듬뿍 제로쌈장,장류,100g,10g,250.000g,187.000,,12.13,3.85,,25.87,2.43,,,,,,"1,715.000",,,,,,,,,,11.13,0.51,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99883,주식회사 에스피씨삼립 청주공장,제로슈가 오리엔탈드레싱,조미식품,100g,15g,25.00g,124.000,,0.00,12.00,,4.00,0.00,,,,,,720.000,,,,,,,,,,1.20,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99884,주식회사 에스피씨삼립 청주공장,제로슈가 참깨드레싱,조미식품,100g,15g,25.00g,208.000,,4.00,14.40,,16.00,0.00,,,,,,640.000,,,,,,,,,,20.00,2.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99885,주식회사 에스피씨삼립 청주공장,제로슈가 허브드레싱,조미식품,100g,15g,25.00g,208.000,,0.00,17.60,,12.00,0.00,,,,,,400.000,,,,,,,,,,2.40,2.80,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100068,미미팩토리,제로슈가 떡볶이 소스,조미식품,100g,"드레싱 15g, 덮밥소스 165g",25.00g,369.000,,5.36,2.72,,80.84,1.20,,,,,,"2,388.000",,,,,,,,,,0.00,0.44,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102835,주식회사이모푸드,K-이모 김치소스 제로슈가,조미식품,100g,"드레싱 15g, 덮밥소스 165g",250.000g,21.00,,1.46,0.56,,3.19,0.21,,,,,,"1,653.000",,,,,,,,,,0.00,0.06,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108131,㈜ 씨알푸드,당제로 통곡물 시리얼,농산가공식품류,100g,30g,300.000g,368.000,,9.00,2.11,,85.03,0.40,,,,,,16.00,,,,,,,,,,0.00,0.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108597,(주)이안스푸드글로벌,딸기중독 제로 딸기청,농산가공식품류,100g,30g,100.000g,79.00,,0.38,0.11,,20.60,17.40,,,,,,6.00,,,,,,,,,,0.00,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021,화남식품산업,제로당 콩가루,농산가공식품류,100g,,100.000g,463.000,,32.03,19.26,,40.47,0.24,,,,,,15.00,,,,,,,,,,0.00,2.99,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111838,(주)에스엠바이오,기름제로 케어원 콜라겐 팝콘,농산가공식품류,100g,,300.000g,425.000,,10.00,2.50,,87.50,0.00,,,,,,220.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111839,(주)에스엠바이오,기름제로 케어원 현미귀리 곤약 팝콘,농산가공식품류,100g,,300.000g,425.000,,10.00,2.50,,87.50,0.00,,,,,,220.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111894,(주)에스엠바이오,스위트영 기름&당제로 현미귀리곤약팝콘,농산가공식품류,100g,,300.000g,425.000,,10.00,2.50,,87.50,0.00,,,,,,220.000,,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112122,농업회사법인(주)크레타바이오,홍삼진공명편 당제로,농산가공식품류,100g,,100.000g,376.000,,12.48,2.72,,76.87,26.22,,,,,,69.00,,,,,,,,,,0.00,0.15,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113720,농업회사법인주식회사다온,훈제 닭가슴살 제로,식육가공품 및 포장육,100g,30g,100.000g,120.000,,27.00,1.60,,0.00,0.00,,,,,,60.00,,,,,,,,,,85.00,0.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113516,(주)미가온푸드,꼬기다 닭가슴살 제로 참숯바베큐맛,식육가공품 및 포장육,100g,30g,100.000g,117.000,,20.56,1.40,,5.65,0.23,,,,,,301.000,,,,,,,,,,79.15,0.32,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113518,(주)미가온푸드,꼬기다 닭가슴살 제로 하이라이스맛,식육가공품 및 포장육,100g,30g,100.000g,104.000,,17.81,1.98,,3.77,0.24,,,,,,326.000,,,,,,,,,,48.28,1.18,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113520,(주)미가온푸드,꼬기다 닭가슴살 제로 화이트어니언맛,식육가공품 및 포장육,100g,30g,100.000g,140.000,,17.92,5.59,,4.48,0.37,,,,,,343.000,,,,,,,,,,64.40,1.45,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113573,(주)미가온푸드,뺀닭 제로슈가 닭가슴살 고추마요맛,식육가공품 및 포장육,100g,30g,100.000g,130.000,,17.90,3.70,,6.31,0.23,,,,,,381.000,,,,,,,,,,58.06,1.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113574,(주)미가온푸드,뺀닭 제로슈가 닭가슴살 데리야끼맛,식육가공품 및 포장육,100g,30g,100.000g,108.000,,21.52,1.76,,1.53,0.28,,,,,,357.000,,,,,,,,,,53.77,0.27,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113575,(주)미가온푸드,뺀닭 제로슈가 닭가슴살 양념치킨맛,식육가공품 및 포장육,100g,30g,100.000g,119.000,,19.94,1.20,,7.08,0.28,,,,,,319.000,,,,,,,,,,57.91,0.35,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113576,(주)미가온푸드,뺀닭 제로슈가 닭가슴살 핵불닭맛,식육가공품 및 포장육,100g,30g,100.000g,115.000,,18.21,1.15,,7.96,0.36,,,,,,432.000,,,,,,,,,,53.08,0.26,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113577,(주)미가온푸드,뺀닭 제로슈가 닭가슴살 허니갈릭맛,식육가공품 및 포장육,100g,30g,100.000g,105.000,,17.40,0.90,,6.77,0.42,,,,,,460.000,,,,,,,,,,53.73,0.21,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113653,주식회사 와이앤비푸드,제로당 소스퐁닭 버터커리,식육가공품 및 포장육,100g,30g,100.000g,95.00,,17.00,1.40,,4.00,0.00,,,,,,470.000,,,,,,,,,,70.00,0.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113654,주식회사 와이앤비푸드,제로당 소스퐁닭 스리라차마요,식육가공품 및 포장육,100g,30g,100.000g,115.000,,17.00,3.70,,3.00,0.00,,,,,,460.000,,,,,,,,,,75.00,0.90,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113799,㈜참프레,제로슈가 훈제오리슬라이스,식육가공품 및 포장육,100g,30g,400.000g,285.000,,16.00,23.00,,4.00,0.00,,,,,,510.000,,,,,,,,,,75.00,6.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114420,잇밋,잇밋 제로 햄,식육가공품 및 포장육,100g,30g,250.000g,200.000,,15.35,13.30,,4.70,1.18,,,,,,451.000,,,,,,,,,,54.32,5.54,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114934,주식회사 태림에프웰,저먼제로부어스트,식육가공품 및 포장육,100g,30g,"1,000.000g",314.000,,14.00,26.00,,6.00,0.75,,,,,,525.000,,,,,,,,,,55.00,8.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
